"Entity","Month","Total_lockdown_length","Total_stay_at_home_requirements","Lockdown_severity","Monthly_death_rates_per_million_people","Monthly_income_support","Monthly_workplace_closures_severity","previous_month_connected_lockdown","long_lockdown","Region","Sub.region","Indicator","Violence_Value","Population","Violence_per_million_people","lockdown_intensity_per_day","dv_percent_change_prev","pre_march_avg_dv","dv_percent_change_baseline","lag_deaths_per_million","lag_violence"
"sweden","2019-11",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Male victims",6,10110233,0.59345813296291,0,-0.4,0.791277510617213,-0.25,0,162.607528431837
"sweden","2019-11",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",185,10110233,18.2982924330231,0,-0.0106951871657753,17.882871739949,0.0232300884955766,0,0.59345813296291
"sweden","2019-11",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",356,10110233,35.211849222466,0,0,35.8448712309598,-0.0176600441501101,0,18.2982924330231
"sweden","2019-11",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",1097,10110233,108.503928643385,0,-0.0575601374570518,122.529322519076,-0.114465611882471,0,35.211849222466
"sweden","2019-12",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",1898,10110233,187.730589393934,0,0.154501216545015,177.048343000601,0.0603351955307287,0,108.503928643385
"sweden","2019-12",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Male victims",14,10110233,1.38473564358012,0,1.33333333333333,0.791277510617213,0.749999999999997,0,187.730589393934
"sweden","2019-12",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",197,10110233,19.4852086989489,0,0.0648648648648636,17.882871739949,0.0896017699115045,0,1.38473564358012
"sweden","2019-12",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",391,10110233,38.6736883314163,0,0.0983146067415728,35.8448712309598,0.0789183222958058,0,19.4852086989489
"sweden","2019-12",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",1296,10110233,128.186956719989,0,0.181403828623527,122.529322519076,0.0461737164998412,0,38.6736883314163
"sweden","2020-01",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",1855,10110233,183.477472774366,0,-0.0226554267650184,177.048343000601,0.0363128491620109,0,128.186956719989
"sweden","2020-01",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Male victims",6,10110233,0.59345813296291,0,-0.57142857142857,0.791277510617213,-0.25,0,183.477472774366
"sweden","2020-01",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",172,10110233,17.0124664782701,0,-0.126903553299493,17.882871739949,-0.0486725663716817,0,0.59345813296291
"sweden","2020-01",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",349,10110233,34.5194814006759,0,-0.107416879795397,35.8448712309598,-0.0369757174392944,0,17.0124664782701
"sweden","2020-01",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",1328,10110233,131.352066762457,0,0.0246913580246846,122.529322519076,0.0720051662899537,0,34.5194814006759
"sweden","2020-02",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",1836,10110233,181.59818868665,0,-0.0102425876010788,177.048343000601,0.0256983240223454,0,131.352066762457
"sweden","2020-02",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Male victims",4,10110233,0.395638755308607,0,-0.333333333333333,0.791277510617213,-0.499999999999999,0,181.59818868665
"sweden","2020-02",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",163,10110233,16.1222792788257,0,-0.0523255813953507,17.882871739949,-0.0984513274336303,0,0.395638755308607
"sweden","2020-02",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",360,10110233,35.6074879777746,0,0.0315186246418348,35.8448712309598,-0.00662251655629121,0,16.1222792788257
"sweden","2020-02",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",1309,10110233,129.472782674742,0,-0.014307228915656,122.529322519076,0.0566677429770774,0,35.6074879777746
"sweden","2020-03",0,7,7,27.08040211,42,16,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",1915,10110233,189.412054103995,1,0.0430283224400874,177.048343000601,0.0698324022346361,0,129.472782674742
"sweden","2020-03",0,7,7,27.08040211,42,16,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Male victims",5,10110233,0.494548444135758,1,0.249999999999998,0.791277510617213,-0.375,27.08040211,189.412054103995
"sweden","2020-03",0,7,7,27.08040211,42,16,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",158,10110233,15.62773083469,1,-0.0306748466257633,17.882871739949,-0.126106194690264,27.08040211,0.494548444135758
"sweden","2020-03",0,7,7,27.08040211,42,16,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",419,10110233,41.4431596185765,1,0.163888888888887,35.8448712309598,0.156181015452537,27.08040211,15.62773083469
"sweden","2020-03",0,7,7,27.08040211,42,16,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",1333,10110233,131.846615206593,1,0.0183346065698955,122.529322519076,0.0760413303196616,27.08040211,41.4431596185765
"sweden","2020-04",0,30,30,239.6234136,60,30,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",1864,10110233,184.367659973811,1,-0.026631853785897,177.048343000601,0.0413407821229083,27.08040211,131.846615206593
"sweden","2020-04",0,30,30,239.6234136,60,30,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Male victims",8,10110233,0.791277510617213,1,0.6,0.791277510617213,2.80615336523127e-16,239.6234136,184.367659973811
"sweden","2020-04",0,30,30,239.6234136,60,30,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",118,10110233,11.6713432816039,1,-0.253164556962027,17.882871739949,-0.347345132743363,239.6234136,0.791277510617213
"sweden","2020-04",0,30,30,239.6234136,60,30,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",404,10110233,39.9595142861693,1,-0.0357995226730293,35.8448712309598,0.114790286975718,239.6234136,11.6713432816039
"sweden","2020-04",0,30,30,239.6234136,60,30,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",1334,10110233,131.94552489542,1,0.000750187546885625,122.529322519076,0.0768485631256017,239.6234136,39.9595142861693
"sweden","2020-05",0,31,31,169.5385714,62,31,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",2061,10110233,203.85286867276,1,0.105686695278971,177.048343000601,0.151396648044697,239.6234136,131.94552489542
"sweden","2020-05",0,31,31,169.5385714,62,31,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Male victims",8,10110233,0.791277510617213,1,0,0.791277510617213,2.80615336523127e-16,169.5385714,203.85286867276
"sweden","2020-05",0,31,31,169.5385714,62,31,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",171,10110233,16.9135567894429,1,0.449152542372878,17.882871739949,-0.0542035398230117,169.5385714,0.791277510617213
"sweden","2020-05",0,31,31,169.5385714,62,31,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",442,10110233,43.718082461601,1,0.0940594059405924,35.8448712309598,0.219646799116997,169.5385714,16.9135567894429
"sweden","2020-05",0,31,31,169.5385714,62,31,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",1440,10110233,142.429951911098,1,0.079460269865067,122.529322519076,0.162415240555372,169.5385714,43.718082461601
"sweden","2020-06",0,30,30,83.9111042,60,30,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",2161,10110233,213.743837555475,1,0.0485201358563796,177.048343000601,0.207262569832406,169.5385714,142.429951911098
"sweden","2020-06",0,30,30,83.9111042,60,30,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Male victims",7,10110233,0.692367821790062,1,-0.124999999999999,0.791277510617213,-0.124999999999999,83.9111042,213.743837555475
"sweden","2020-06",0,30,30,83.9111042,60,30,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",156,10110233,15.4299114570357,1,-0.0877192982456098,17.882871739949,-0.137168141592919,83.9111042,0.692367821790062
"sweden","2020-06",0,30,30,83.9111042,60,30,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",476,10110233,47.0810118817242,1,0.076923076923078,35.8448712309598,0.313465783664459,83.9111042,15.4299114570357
"sweden","2020-06",0,30,30,83.9111042,60,30,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",1522,10110233,150.540546394925,1,0.0569444444444487,122.529322519076,0.228608330642557,83.9111042,47.0810118817242
"sweden","2020-07",0,31,31,25.17333105,62,31,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",1967,10110233,194.555357923007,1,-0.0897732531235566,177.048343000601,0.0988826815642457,83.9111042,150.540546394925
"sweden","2020-07",0,31,31,25.17333105,62,31,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Male victims",11,10110233,1.08800657709867,1,0.571428571428573,0.791277510617213,0.375000000000003,25.17333105,194.555357923007
"sweden","2020-07",0,31,31,25.17333105,62,31,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",163,10110233,16.1222792788257,1,0.0448717948717908,17.882871739949,-0.0984513274336303,25.17333105,1.08800657709867
"sweden","2020-07",0,31,31,25.17333105,62,31,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",358,10110233,35.4096686001203,1,-0.247899159663866,35.8448712309598,-0.0121412803532008,25.17333105,16.1222792788257
"sweden","2020-07",0,31,31,25.17333105,62,31,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",1435,10110233,141.935403466963,1,-0.0571616294349526,122.529322519076,0.158379076525672,25.17333105,35.4096686001203
"sweden","2020-08",0,31,31,6.67474696,62,31,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",NA,10110233,NA,1,0,177.048343000601,NA,25.17333105,141.935403466963
"sweden","2020-08",0,31,31,6.67474696,62,31,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Male victims",NA,10110233,NA,1,0,0.791277510617213,NA,6.67474696,0
"sweden","2020-08",0,31,31,6.67474696,62,31,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",NA,10110233,NA,1,0,17.882871739949,NA,6.67474696,0
"sweden","2020-08",0,31,31,6.67474696,62,31,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",NA,10110233,NA,1,0,35.8448712309598,NA,6.67474696,0
"sweden","2020-08",0,31,31,6.67474696,62,31,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",NA,10110233,NA,1,0,122.529322519076,NA,6.67474696,0
"uruguay","2019-10",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",251,3475842,72.2127185297836,0,0,80.9588007740283,-0.108031272210376,0,0
"uruguay","2019-10",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Physical asault by IPFM* (domestic violence): Female victims",251,3475842,72.2127185297836,0,0,86.8854222947993,-0.168874172185429,0,72.2127185297836
"uruguay","2019-11",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",269,3475842,77.3913198586127,0,0.0717131474103586,80.9588007740283,-0.0440653873489689,0,72.2127185297836
"uruguay","2019-11",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Physical asault by IPFM* (domestic violence): Female victims",266,3475842,76.5282196371411,0,0.0597609561752977,86.8854222947993,-0.119205298013245,0,77.3913198586127
"uruguay","2019-12",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",304,3475842,87.460822442447,0,0.130111524163568,80.9588007740283,0.0803127221037666,0,76.5282196371411
"uruguay","2019-12",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Physical asault by IPFM* (domestic violence): Female victims",316,3475842,90.9132233283331,0,0.187969924812031,86.8854222947993,0.0463576158940406,0,87.460822442447
"uruguay","2020-01",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",294,3475842,84.5838217042086,0,-0.0328947368421053,80.9588007740283,0.0447761194029847,0,90.9132233283331
"uruguay","2020-01",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Physical asault by IPFM* (domestic violence): Female victims",389,3475842,111.915328717473,0,0.231012658227844,86.8854222947993,0.288079470198673,0,84.5838217042086
"uruguay","2020-02",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",289,3475842,83.1453213350894,0,-0.0170068027210885,80.9588007740283,0.0270078180525938,0,111.915328717473
"uruguay","2020-02",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Physical asault by IPFM* (domestic violence): Female victims",288,3475842,82.8576212612656,0,-0.259640102827761,86.8854222947993,-0.046357615894039,0,83.1453213350894
"uruguay","2020-03",0,19,19,0,14,17,0,0,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",282,3475842,81.1314208183226,1,-0.0242214532871965,80.9588007740283,0.00213219616204728,0,82.8576212612656
"uruguay","2020-03",0,19,19,0,14,17,0,0,"Americas","Latin America and the Caribbean","Physical asault by IPFM* (domestic violence): Female victims",323,3475842,92.9271238451,1,0.121527777777778,86.8854222947993,0.0695364238410608,0,81.1314208183226
"uruguay","2020-04",11,30,41,4.42365234,30,30,0,11,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",294,3475842,84.5838217042086,1.36666666666667,0.042553191489361,80.9588007740283,0.0447761194029847,0,92.9271238451
"uruguay","2020-04",11,30,41,4.42365234,30,30,0,11,"Americas","Latin America and the Caribbean","Physical asault by IPFM* (domestic violence): Female victims",283,3475842,81.4191208921464,1.36666666666667,-0.123839009287926,86.8854222947993,-0.0629139072847677,4.42365234,84.5838217042086
"uruguay","2020-05",0,31,31,2.06437106,31,31,0,0,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",257,3475842,73.9389189727266,1,-0.125850340136054,80.9588007740283,-0.0867093105899076,4.42365234,81.4191208921464
"uruguay","2020-05",0,31,31,2.06437106,31,31,0,0,"Americas","Latin America and the Caribbean","Physical asault by IPFM* (domestic violence): Female victims",281,3475842,80.8437207444988,1,-0.00706713780918631,86.8854222947993,-0.0695364238410582,2.06437106,73.9389189727266
