"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): Total","2019M02",3539.953,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 15-24","2019M02",645.875,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 25-34","2019M02",1124.757,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 35-44","2019M02",754.561,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 45-54","2019M02",670.957,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 55-64","2019M02",312.764,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 65+","2019M02",31.038,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M01",3525.878,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-64","2019M01",3480.656,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M01",699.124,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M01",2826.754,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): Total","2019M01",3525.878,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 15-24","2019M01",699.124,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 25-54","2019M01",2459.202,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 55-64","2019M01",322.33,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 65+","2019M01",45.222,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): Total","2019M01",3525.878,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 15-24","2019M01",699.124,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 25-34","2019M01",1090.019,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 35-44","2019M01",687.786,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 45-54","2019M01",681.398,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 55-64","2019M01",322.33,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 65+","2019M01",45.222,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M12",193,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Slovakia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M12",34,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Slovakia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M12",160,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Slovakia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M11",194,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Slovakia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M11",35,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Slovakia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M11",159,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Slovakia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M10",197,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Slovakia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M10",37,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Slovakia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M10",160,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Slovakia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M09",201,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Slovakia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M09",40,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Slovakia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M09",162,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Slovakia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M08",203,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Slovakia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M08",37,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Slovakia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M08",166,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Slovakia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M07",200,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Slovakia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M07",36,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Slovakia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M07",163,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Slovakia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M06",185,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Slovakia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M06",31,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Slovakia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M06",154,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Slovakia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M05",181,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Slovakia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M05",28,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Slovakia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M05",152,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Slovakia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M04",177,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Slovakia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M04",28,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Slovakia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M04",149,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Slovakia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M03",161,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Slovakia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M03",26,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
